id_local,tipo_local,barrio,id_barrio,distrito,id_distrito,direccion,num,coordenada_x,coordenada_y,latitud,longitud
6106,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    ALCALA                                            ,139,442496.6,4475040.5,40.42401009173241,-3.6778686381888526
6107,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    ALCALA                                            ,139,442496.6,4475040.5,40.42401009173241,-3.6778686381888526
6108,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    AYALA                                             ,82,442459.6,4475411.5,40.42734968925059,-3.678338352855742
6109,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    GOYA                                              ,111,442954.6,4475123.5,40.42478932688458,-3.67247738695832
6110,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    FERNAN GONZALEZ                                   ,11,442814.6,4475003.5,40.42369869409103,-3.67411687077907
6111,CAFETERIA,LISTA               ,45,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,97,442916.6,4475551.5,40.42864236448871,-3.67296374773695
6112,HELADERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    FERNAN GONZALEZ                                   ,11,442814.6,4475003.5,40.42369869409103,-3.67411687077907
6113,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    SERRANO                                           ,93,441775.6,4476553.5,40.43758978206038,-3.68650603437114
6115,CAFETERIA,GUINDALERA          ,44,SALAMANCA           ,4,AVENIDA                  TOREROS                                           ,43,443382.6,4475963.5,40.432385720458946,-3.6675070642741874
6116,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    AYALA                                             ,6,441596.6,4475474.5,40.42785708550453,-3.6885172745079693
6117,BAR,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    CARTAGENA                                         ,35,443148.6,4476257.5,40.43501826071597,-3.6702919947836414
6118,,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    RECOLETOS                                         ,23,441554.6,4474763.5,40.421449101503484,-3.6889470237527284
6119,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,PASEO                    CASTELLANA                                        ,40,441670.6,4476069.5,40.43322232320656,-3.6876995481216888
6120,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    FELIPE II                                         ,17,442900.6,4475059.5,40.424209077512764,-3.67310817481712
6121,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    NUNEZ DE BALBOA                                   ,12,442075.6,4474946.5,40.42313408925233,-3.6828226260823604
6122,CAFETERIA,LISTA               ,45,SALAMANCA           ,4,CALLE                    JOSE ORTEGA Y GASSET                              ,72,442818.6,4475666.5,40.42967161234004,-3.674129351339042
6123,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    JOSE ORTEGA Y GASSET                              ,83,443011.6,4475686.5,40.42986502710654,-3.671855955819638
6124,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,54,441999.6,4475427.5,40.42746188140466,-3.6837623443851464
6125,BAR RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    BOCANGEL                                          ,4,443670.6,4475650.5,40.4295856066506,-3.664084084717598
6126,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,72,442761.6,4475545.5,40.42857766286279,-3.6747904029464804
6127,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    AYALA                                             ,120,442883.6,4475382.5,40.42711766094704,-3.6733375800501764
6129,RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    PRINCIPE DE VERGARA                               ,56,442372.6,4475910.5,40.43183890743885,-3.6794091562449642
6130,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    CONDE DE PENALVER                                 ,51,442684.6,4475711.5,40.43006777298717,-3.675713072481035
6131,RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,9,441940.6,4476283.5,40.43516902914709,-3.6845360331465833
6132,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,88,442264.6,4476114.5,40.433669149947505,-3.680700888805791
6133,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    MARQUES DE SALAMANCA                              ,9,442405.6,4475696.5,40.42991337491822,-3.679000732069254
6134,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,118,442069.6,4476407.5,40.43629507621278,-3.6830264946992113
6135,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,50,442249.6,4474988.5,40.42352454173986,-3.680775436626661
6136,BAR,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    ALCALA                                            ,107,442091.6,4474807.5,40.42188302114397,-3.68262137005886
6137,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    AYALA                                             ,84,442483.6,4475409.5,40.4273333318929,-3.678055256973493
6138,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,50,442517.6,4475563.5,40.4287229913527,-3.6776683855512577
6139,RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    MARIA DE MOLINA                                   ,44,442129.6,4476536.5,40.43746134746583,-3.6823308623793465
6140,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    MARIA DE MOLINA                                   ,40,442077.6,4476511.5,40.43723251530663,-3.6829416571203066
6141,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,64,441892.97,4475440.5,40.42757155073659,-3.6850205004800545
6142,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    NARVAEZ                                           ,24,442638.6,4474809.5,40.42193892711591,-3.676173969287468
6143,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,49,441868.6,4475376.5,40.426993304825665,-3.685301925554483
6144,BODEGA,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    CARDENAL BELLUGA                                  ,13,443550.6,4475810.5,40.431018835575294,-3.665512918898064
6145,RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    MAESTRO ALONSO                                    ,3,443609.6,4475640.5,40.429491388482546,-3.6648022989132074
6147,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,74,441903.6,4475553.5,40.42859025246169,-3.6849055191203424
6148,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,59,441977.6,4475600.5,40.42901881619678,-3.6840374729655703
6149,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,62,442005.6,4475519.5,40.428291080968265,-3.6837000082796783
6150,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    PADILLA                                           ,84,442981.6,4475802.5,40.430907958399544,-3.672220018397722
6151,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    MARIA DE MOLINA                                   ,18,441736.6,4476563.5,40.43767713531386,-3.686966756985391
6152,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,39,442185.6,4475277.5,40.42612355381341,-3.681556111308652
6153,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    GOYA                                              ,55,442198.6,4475185.5,40.42529567514293,-3.681394504774487
6154,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    HERMANOS BECQUER                                  ,10,441676.6,4476458.5,40.43672704014821,-3.6876645137507604
6155,BAR,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    AYALA                                             ,28,441831.6,4475443.5,40.427594287361686,-3.685744213315878
6156,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    HERMOSILLA                                        ,58,442252.6,4475274.5,40.42610118163425,-3.6807660494229997
6157,RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    CASTELLANA                                        ,22,441644.6,4475705.5,40.42994141339312,-3.6879726466929212
6158,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    AYALA                                             ,46,442037.6,4475443.5,40.427608665776496,-3.683315854241315
6159,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,71,442591.6,4474982.5,40.42349415846353,-3.676743585197264
6160,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,10,441837.6,4475613.5,40.42912614975347,-3.6856890379208758
6161,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    ANTONIO ACUNA                                     ,8,442402.6,4474888.5,40.42263429649929,-3.678962898705978
6163,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    PUIGCERDA                                         ,16,441776.6,4474957.5,40.423212313277695,-3.686348056614321
6164,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,3,442158.6,4474883.5,40.42257232767234,-3.681838543252764
6165,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,18,441968.6,4474974.5,40.42337887123599,-3.68408643031771
6167,RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,PASEO                    MARQUES DE ZAFRA                                  ,24,443566.6,4475242.5,40.42590307890027,-3.6652738757438748
6168,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,63,442682.6,4476227.5,40.43471602108416,-3.6757831826542096
6169,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,24,442095.6,4476237.5,40.43476544496543,-3.682704473134253
6170,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,52,442526.6,4475562.5,40.42871460470262,-3.6775621998693397
6171,BAR,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    NUNEZ DE BALBOA                                   ,46,442108.6,4475434.5,40.427532533172425,-3.6824780755750584
6172,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,47,441965.6,4475395.5,40.42717123849643,-3.6841602196066425
6173,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    PRINCIPE DE VERGARA                               ,34,442329.6,4475308.5,40.426412811873654,-3.6798614652026758
6174,HELADERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    AYALA                                             ,3,441580.6,4475493.5,40.4280271232372,-3.688707631447352
6175,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,PLAZA                    MANUEL BECERRA                                    ,19,443233.6,4475421.5,40.42749294930452,-3.669215227099195
6176,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,48,441873.6,4475254.5,40.42589461824301,-3.6852318314065795
6177,RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    ALEJANDRO GONZALEZ                                ,8,443709.6,4475682.5,40.42987651950994,-3.6636271650422048
6179,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    PADILLA                                           ,56,442553.6,4475835.5,40.43117579040734,-3.677268585640973
6180,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    CLAUDIO COELLO                                    ,48,441790.6,4475382.5,40.42704190177595,-3.6862219421176867
6182,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    GOYA                                              ,127,443093.6,4475110.5,40.424681735083475,-3.670837734258727
6183,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,13,441986.6,4476278.5,40.43512719671036,-3.683993260938333
6184,RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    JOSE ORTEGA Y GASSET                              ,89,443085.6,4475681.5,40.429825050920435,-3.6709831533372608
6185,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,22,441898.6,4475013.5,40.42372531737158,-3.6849151128038113
6186,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    ALCALA                                            ,63,441427.6,4474600.5,40.419971787418255,-3.6904289683862705
6187,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    CARTAGENA                                         ,82,442967.6,4476606.5,40.43814983475858,-3.6724572130920308
6189,HELADERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDINAS                                  ,15,442424.6,4475210.5,40.4255365584723,-3.6787327347309264
6190,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDINAS                                  ,15,442424.6,4475210.5,40.4255365584723,-3.6787327347309264
6192,BAR,GOYA                ,42,SALAMANCA           ,4,PLAZA                    MANUEL BECERRA                                    ,5,443202.6,4475510.5,40.42829259152272,-3.6695886117564296
6193,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDINAS                                  ,12,442434.6,4475083.5,40.42439317017674,-3.678603358529959
6194,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,60,441886.6,4475391.5,40.42712968975867,-3.6850911118990473
6195,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDINAS                                  ,8,442432.6,4475053.5,40.424122776579914,-3.6786242176431956
6196,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,80,441908.6,4475597.5,40.42898697512714,-3.6848505982874458
6197,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,PLAZA                    INDEPENDENCIA                                     ,5,441617.6,4474663.5,40.42055267479235,-3.6881952581864406
6198,RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    PADILLA                                           ,54,442521.6,4475838.5,40.43120060527803,-3.6776460982716968
6199,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,46,441871.6,4475233.5,40.425705300166776,-3.6852534871652995
6200,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    ALCALA                                            ,73,441688.6,4474658.5,40.42051261076788,-3.6873579289275824
6201,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    ALCALA                                            ,167,442914.6,4475282.5,40.42621893732002,-3.672963170183004
6203,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    HERMOSILLA                                        ,110,443082.6,4475211.5,40.42559084315522,-3.670976440025312
6204,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    HERMOSILLA                                        ,115,443018.6,4475234.5,40.4257936581444,-3.6717329225408974
6205,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    MARTIRES CONCEPCIONISTAS                          ,5,443100.6,4475450.5,40.427745110202004,-3.6707856487796553
6206,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDINAS                                  ,23,442432.6,4475314.5,40.42647399652732,-3.6786478489214725
6207,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    DOCTOR ESQUERDO                                   ,34,443241.6,4474947.5,40.423223455195775,-3.669078608121136
6208,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    ANTONIA MERCE                                     ,8,442929.6,4475090.5,40.42449033129927,-3.672769117208243
6209,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,27,441995.6,4475024.5,40.42383117889329,-3.683772731144736
6210,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    GOYA                                              ,82,442832.6,4475097.5,40.42454673157394,-3.6739131471132533
6211,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    FELIPE II                                         ,14,442686.6,4474995.5,40.42361781857547,-3.6756249487295727
6212,,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    RECOLETOS                                         ,11,441465.6,4474822.5,40.421974346307145,-3.690001503145369
6213,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    DUQUE DE SESTO                                    ,33,442787.6,4474869.5,40.422489696663405,-3.6744230767410193
6214,CAFETERIA,LISTA               ,45,SALAMANCA           ,4,CALLE                    JOSE ORTEGA Y GASSET                              ,82,442911.6,4475658.5,40.42960593194139,-3.673032298695362
6215,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    O'DONNELL                                         ,35,442639.6,4474801.5,40.42186692792983,-3.6761614605014303
6216,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    O'DONNELL                                         ,63,443227.6,4474742.5,40.421375751874756,-3.6692253301526874
6217,RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    DOCTOR ESQUERDO                                   ,41,443291.6,4475043.5,40.42409168310739,-3.6684977984299043
6218,BODEGA,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    HERMOSILLA                                        ,138,443468.6,4475186.5,40.42539194800682,-3.666424110703508
6219,BAR,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,PASEO                    MARQUES DE ZAFRA                                  ,33,443644.6,4475236.5,40.425854314987475,-3.6643538875087427
6220,CAFETERIA,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    DOCTOR ESQUERDO                                   ,3,443318.6,4475419.5,40.42748072802055,-3.668213054255516
6222,BAR RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    ALEJANDRO GONZALEZ                                ,6,443697.6,4475689.5,40.42993876706402,-3.663769248230663
6223,RESTAURANTES DE COMIDA RAPIDA,GOYA                ,42,SALAMANCA           ,4,CALLE                    ALCALA                                            ,149,442604.6,4475101.5,40.424567068190186,-3.676601089848113
6224,BAR,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    ALEJANDRO GONZALEZ                                ,7,443762.6,4475672.5,40.42979001905837,-3.6630014845534853
6225,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,88,442786.6,4474951.5,40.423228326310195,-3.674442241856181
6226,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ROMA                                              ,34,443565.6,4475813.5,40.431046878961276,-3.6653363533422723
6227,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    MONTESA                                           ,14,442976.6,4475457.5,40.42779967933567,-3.6722480143182024
6228,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,86,442918.6,4475534.5,40.42848935703941,-3.672938644556934
6229,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    JUAN DE LA HOZ                                    ,28,442917.6,4476594.5,40.43803830221085,-3.673045636130782
6230,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ALCALA                                            ,227,443580.6,4475699.5,40.43002092497485,-3.6651494028127636
6231,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,PASEO                    CASTELLANA                                        ,2,441503.6,4475298.5,40.426265058379755,-3.689597381752846
6232,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,18,441967.6,4474965.5,40.42329772500311,-3.684097396359741
6233,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,9,442161.6,4474927.5,40.4229689103737,-3.6818071834769728
6234,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VILLANUEVA                                        ,33,442085.6,4474858.5,40.42234203719903,-3.682696737698587
6235,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,28,442145.6,4476224.5,40.43465181427284,-3.6821138193043064
6236,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    FRANCISCO SILVELA                                 ,42,442922.6,4476076.5,40.43337224249638,-3.672940160658339
6237,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    ALCALA                                            ,127,442347.6,4474952.5,40.4232070318644,-3.679617002507525
6238,RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,61,441980.6,4475621.5,40.42920820372115,-3.684004024428504
6239,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    CONDE DE PENALVER                                 ,24,442717.6,4475442.5,40.4276467579587,-3.6752998091973703
6240,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,AVENIDA                  MENENDEZ PELAYO                                   ,2,442275.6,4474864.5,40.42240929126645,-3.680457706532088
6241,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    CONDE DE PENALVER                                 ,24,442717.6,4475442.5,40.4276467579587,-3.6752998091973703
6242,CAFETERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    GENERAL PARDINAS                                  ,8,442432.6,4475061.5,40.424194844638706,-3.6786249419322044
6243,TABERNA,LISTA               ,45,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,101,442964.6,4475549.5,40.42862763985369,-3.6723977269308716
6244,BAR,LISTA               ,45,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,101,442964.6,4475549.5,40.42862763985369,-3.6723977269308716
6245,BAR,GOYA                ,42,SALAMANCA           ,4,CALLE                    HERMOSILLA                                        ,65,442361.6,4475282.5,40.42618080845024,-3.679481893533538
6246,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    CONDE DE PENALVER                                 ,35,442688.6,4475501.5,40.428176262513134,-3.675646985317642
6247,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    CLAUDIO COELLO                                    ,139,441828.6,4476290.5,40.43522426228219,-3.6858570945413116
6248,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,39,442138.6,4475014.5,40.42375105091976,-3.682086209039458
6249,RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ALONSO HEREDIA                                    ,4,442869.6,4476234.5,40.43479194690661,-3.673579190687727
6250,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,22,441973.6,4475048.5,40.42404584880122,-3.684034246180876
6251,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    VELAZQUEZ                                         ,87,442015.56,4476120.0,40.433701371900895,-3.683637376618747
6252,RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,81,441909.6,4475832.5,40.4311040392808,-3.6848602855008106
6253,BAR RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    ESPARTINAS                                        ,7,442400.6,4475076.5,40.42432775750047,-3.679003502974815
6254,RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,83,442752.6,4475566.5,40.42876622220803,-3.6748983891690914
6255,CAFETERIA,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    MARIA TERESA                                      ,6,443233.6,4476342.5,40.43578978979405,-3.669297481555999
6256,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    LOPEZ DE HOYOS                                    ,11,441715.6,4476498.5,40.43709011318388,-3.6872083828790365
6257,BAR RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    RECOLETOS                                         ,4,441400.6,4474835.5,40.422086881492966,-3.690768866073485
6258,RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    PILAR DE ZARAGOZA                                 ,69,442980.6,4476406.5,40.43634902649232,-3.6722859961610297
6259,BAR RESTAURANTE,LISTA               ,45,SALAMANCA           ,4,CALLE                    JOSE ORTEGA Y GASSET                              ,54,442580.6,4475685.5,40.4298263795788,-3.676936738409171
6260,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    AYALA                                             ,27,441923.6,4475469.5,40.42783493584419,-3.684662078828901
6263,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    AYALA                                             ,15,441786.6,4475491.5,40.428023547048035,-3.686279075172046
6264,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    CASTELLO                                          ,110,442278.6,4476344.5,40.43574207372949,-3.6805567297737887
6265,BAR,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    SANCHO DAVILA                                     ,15,443857.6,4475413.5,40.42746322661891,-3.6618586952145806
6266,BAR RESTAURANTE,FUENTE DEL BERRO    ,43,SALAMANCA           ,4,CALLE                    SANCHO DAVILA                                     ,33,443879.56,4475186.5,40.42541977084461,-3.6615797892843265
6267,RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    ALCALA                                            ,205,443431.6,4475605.5,40.429164004715005,-3.6668975418079928
6268,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    DIEGO DE LEON                                     ,27,442196.6,4476262.5,40.43499768279808,-3.6815160167898497
6269,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    CARDENAL BELLUGA                                  ,13,443550.6,4475810.5,40.431018835575294,-3.665512918898064
6272,HELADERIA,GOYA                ,42,SALAMANCA           ,4,CALLE                    ALCALA                                            ,125,442325.6,4474939.5,40.42308839658568,-3.679875146107173
6273,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,19,441828.6,4474952.5,40.42317090799283,-3.6857346553830954
6275,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    RECOLETOS                                         ,11,441451.6,4474820.5,40.42195534433985,-3.690166339174052
6276,BAR RESTAURANTE,GUINDALERA          ,44,SALAMANCA           ,4,CALLE                    LONDRES                                           ,39,443428.6,4475892.5,40.4317492456885,-3.6669584495996044
6277,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    SALUSTIANO OLOZAGA                                ,18,441475.6,4474640.5,40.420335504388554,-3.689866882631139
6279,RESTAURANTE,GOYA                ,42,SALAMANCA           ,4,CALLE                    DON RAMON DE LA CRUZ                              ,58,442591.75,4475558.5,40.42868306930192,-3.6767938267550693
6280,CAFETERIA,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    LAGASCA                                           ,46,441871.6,4475230.5,40.42567827468922,-3.685253212889148
6281,RESTAURANTE,RECOLETOS           ,41,SALAMANCA           ,4,CALLE                    JORGE JUAN                                        ,29,442013.6,4475022.5,40.42381441658172,-3.683560373849664
6282,BAR RESTAURANTE,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    NUNEZ DE BALBOA                                   ,105,442154.6,4476343.5,40.43572444984807,-3.6820185466204602
6283,CAFETERIA,CASTELLANA          ,46,SALAMANCA           ,4,CALLE                    GENERAL ORAA                                      ,49,442323.6,4476379.5,40.436060492737084,-3.680029375167742
6284,CAFETERIA,LISTA               ,45,SALAMANCA           ,4,CALLE                    JUAN BRAVO                                        ,53,442724.6,4475997.5,40.43264695980727,-3.675267299622658
